pond_id,treatment,period,doy,temp,do_sat,do,ph,chla_rfu,chla,cond,sp_cond,phyco_rfu,phyco,salinity,cyanofluor_chl,tp,tp_flag,srp,srp_flag,tn,tn_flag,nox,nox_flag,nhx,nhx_flag
D,reference,PULSE2,218,20.77777778,66.11428571,5.912857143,16.4,0.159285714,0.912857143,330.1928571,359.0714286,-0.35,-0.34,0.17,662.59,60.75,NA,3.2,NA,0.38679,NA,0.171515,NA,0.01545,NA
D,reference,PULSE2,219,21.12745098,78.83529412,7.003529412,16.38,0.164705882,0.933529412,338.6529412,365.6823529,-0.348823529,-0.337058824,0.173529412,772.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D,reference,PULSE2,220,21.36904762,82.62142857,7.305,16.38,0.166428571,0.945714286,344.15,369.8,-0.325714286,-0.32,0.18,717.74,45.6,NA,0.1,b,0.25812,NA,0.148175,NA,NA,NA
D,reference,PULSE2,221,24.05128205,76.20769231,6.400769231,16.29115385,0.314615385,1.534230769,366.5153846,373.2461538,0.138846154,-0.021923077,0.18,1476.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D,reference,PULSE2,222,24.76282051,74.39230769,6.167692308,16.27,0.348846154,1.659230769,372.1346154,373.7884615,0.088076923,-0.054230769,0.18,1261.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D,reference,PULSE2,223,25.44074074,83.66333333,6.851666667,16.25,0.224666667,1.175666667,381.2333333,378.0666667,-0.292666667,-0.300333333,0.18,1179.4,47.8,NA,1.5,NA,0.78664,NA,0.147741,NA,NA,NA
D,reference,PULSE2,224,21.90329218,64.49259259,5.643333333,16.36,0.558518519,2.488148148,344.3555556,366.0296296,-0.183703704,-0.231111111,0.173703704,1425.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D,reference,PULSE2,225,23.21078431,83.75882353,7.148235294,16.32,0.747058824,3.234705882,357.1588235,369.7705882,-0.104705882,-0.178235294,0.18,1929.5,70.65,NA,0.1,b,0.542485,NA,0.077733,NA,0.0104,NA
D,reference,PULSE2,226,24.82222222,92.88857143,7.692857143,16.27,0.570571429,2.536857143,370.3114286,371.56,-0.163142857,-0.215714286,0.18,1147.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D,reference,PULSE2,227,25.22222222,93.95263158,7.722631579,16.26,0.599473684,2.65,375.0105263,373.3263158,-0.248947368,-0.271052632,0.18,982.41,46.2,NA,0.1,b,0.57321,NA,0.20152,NA,NA,NA
D,reference,PULSE2,228,25.33333333,92.55,7.592,16.25,0.535,2.406,385.78,383.31,-0.24,-0.264,0.18,1294.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D,reference,PULSE2,229,24.45751634,73.27647059,6.107058824,16.28,1.235294118,5.166470588,382.7,386.6588235,-5.88e-4,-0.111764706,0.18,18748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D,reference,PULSE2,230,24,60.86486486,5.118918919,16.29,0.514594595,2.316756757,382.3891892,389.8459459,-0.257297297,-0.277567568,0.19,1074.7,44.35,NA,0.01,NA,0.49222,NA,0.0220525,NA,NA,NA
D,reference,PULSE2,231,23.08187135,70.22105263,6.006842105,16.32,0.508947368,2.293684211,385.2736842,399.9,-0.122631579,-0.191052632,0.19,1281.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D,reference,PULSE2,232,24.92028986,83.73478261,6.92,16.26391304,0.88,3.75826087,406.326087,406.8956522,-0.272608696,-0.284782609,0.19,1148.9,42.85,NA,0.95,NA,0.4009,NA,0.2794,NA,0.1,b
D,reference,PULSE2,233,23.36805556,75.03333333,6.384166667,16.31,0.645416667,2.83375,396.4583333,409.1833333,-0.327083333,-0.321666667,0.2,2965.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D,reference,PULSE2,234,23.98245614,75.4,6.340526316,16.29315789,0.215263158,1.134210526,402.5210526,410.4894737,-0.322631579,-0.32,0.2,918.63,48.55,NA,0.1,b,0.743125,NA,0.204965,NA,NA,NA
D,reference,PULSE2,235,24.69047619,73.53571429,6.104285714,16.27,0.619285714,2.73,409.3714286,411.8428571,0.100714286,-0.045714286,0.2,1591.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D,reference,PULSE2,236,24.21031746,61.20357143,5.125714286,16.29,0.448214286,2.054642857,407.1642857,413.4357143,-0.153928571,-0.210357143,0.2,1891.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D,reference,PULSE2,237,25.16666667,85.38064516,7.027419355,16.26,0.848064516,3.631935484,413.6290323,412.4,-0.284516129,-0.295483871,0.2,1701.1,50,NA,0.2,NA,0.68104,NA,0.22597,NA,NA,NA
D,reference,PULSE2,238,25.69157088,91.35862069,7.445517241,16.24,1.173448276,4.919310345,420.1103448,414.6275862,-0.202758621,-0.242413793,0.2,4276.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D,reference,PULSE2,239,25.72222222,85.23333333,6.94047619,16.24,1.35,5.618095238,420.947619,415.0380952,-0.156190476,-0.212857143,0.2,1403.1,40.2,NA,0.05,NA,0.50855,NA,0.05122615,NA,0.0043,NA
D,reference,PULSE2,240,26.05555556,86.8,7.0296,16.23,1.59,6.5632,425.552,417.1,0.044,-0.0828,0.2,2125.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E,reference,BASE,142,17.05555556,123.7636364,11.93454545,8.405454545,2.778181818,9.995454545,337.9545455,398.4,0.172727273,0.332727273,0.19,2402.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E,reference,BASE,143,16.66666667,122.975,11.95166667,8.8,2.625416667,9.442916667,327.2041667,389.0083333,0.123333333,0.30625,0.19,1920.1,42.95,NA,0.1,b,0.47079,NA,0.33037,NA,NA,NA
E,reference,BASE,144,18.0959596,134.3818182,12.68636364,9.138181818,2.292727273,8.243636364,329.5363636,379.6181818,0.15,0.32,0.18,9349.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E,reference,BASE,145,18.94444444,146.3448276,13.57448276,8.9,8.644827586,31.17,328.4448276,371.3,0.641724138,0.602758621,0.18,12137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E,reference,BASE,146,21.62820513,146.3,12.86538462,8.5,7.866153846,31.34615385,335.6230769,358.7153846,0.293846154,0.079230769,0.17,7106.4,36.95,NA,0.1,b,0.37553,NA,0.0470685,NA,NA,NA
E,reference,BASE,147,22,132.6285714,11.59,8.62,7.738571429,30.835,312.4142857,331.4428571,0.450714286,0.180714286,0.16,5171.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E,reference,BASE,148,22.44444444,126.8533333,10.98633333,8.43,7.775,30.985,311.5733333,327.4933333,0.420666667,0.160333333,0.16,7781.3,55.25,NA,0.1,b,0.3681,NA,0.015959,NA,0.04945,NA
E,reference,BASE,149,22.87262873,119.302439,10.2504878,8.38,6.159512195,24.60926829,302.1463415,314.9268293,0.202195122,0.02,0.15,9550.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E,reference,BASE,150,21.33333333,134.137037,11.86925926,8.42,0.969259259,4.106666667,294.2148148,316.3111111,-0.084444444,-0.165185185,0.15,1224.2,25.5,NA,0.1,b,0.18952,NA,0.0295285,NA,NA,NA
E,reference,BASE,151,22.08754209,149.9909091,13.08212121,8.45,0.31,1.512121212,293.3636364,310.630303,-0.150909091,-0.21,0.15,399.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E,reference,BASE,152,21.88888889,153.55,13.44346154,8.56,0.340384615,1.629615385,282.4423077,300.2576923,-0.252692308,-0.274230769,0.14,542.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E,reference,BASE,153,21.72875817,145.4823529,12.77705882,8.72,0.391764706,1.829411765,280.7176471,299.4411765,-0.188823529,-0.234117647,0.14,535.95,21.85,NA,0.1,b,0.0964685,NA,0.0390415,NA,NA,NA
E,reference,BASE,154,23.45645646,156.527027,13.30135135,8.36,0.255675676,1.291891892,282.4648649,291.0351351,-0.264594595,-0.282432432,0.14,771.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E,reference,BASE,155,25.72222222,148.7464286,12.11928571,8.78,0.365,1.725357143,286.8071429,282.8464286,-0.1525,-0.210714286,0.13,738.77,30.4,NA,0.1,b,0.21492,NA,0.16279,NA,0.0602,NA
E,reference,BASE,156,26.57057057,148.1675676,11.89135135,8.637027027,0.53972973,2.412972973,285.2108108,276.9243243,-0.176756757,-0.225405405,0.13,783.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E,reference,BASE,157,27.66666667,138.0666667,10.86583333,8.89,0.608333333,2.689166667,275.9916667,262.625,-0.256666667,-0.2775,0.120833333,574.95,25.35,NA,0.1,b,0.215955,NA,0.074227,NA,NA,NA
E,reference,BASE,158,27,146.0323529,11.63117647,8.91,0.747352941,3.235588235,273.9911765,263.9470588,-0.195588235,-0.237941176,0.12,1083.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E,reference,BASE,159,26.72777778,151.12,12.0905,8.998,0.333,1.598,271.365,262.62,-0.1735,-0.2225,0.12,1162.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E,reference,BASE,160,27.34541063,141.4,11.18826087,9.64173913,0.451304348,2.07,273.573913,261.8217391,-0.106956522,-0.180434783,0.12,485.47,28.6,NA,0.1,b,0.17527,NA,0.161965,NA,NA,NA
E,reference,BASE,161,26.52991453,125.5980769,10.08884615,8.91,0.581923077,2.580192308,266.9269231,259.4,-0.200961538,-0.240576923,0.12,1116.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E,reference,BASE,162,23.16666667,80.50181818,6.886727273,8.65,0.649818182,2.851272727,253,262.2709091,-0.101454545,-0.177636364,0.12,1696.4,37.85,NA,1.9,NA,0.3423,NA,0.14798,NA,0.05955,NA
E,reference,BASE,163,22,104.404878,9.122439024,8.83,0.405365854,1.882439024,247.9853659,263.0609756,-0.003414634,-0.114146341,0.12,642.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E,reference,BASE,164,23.06150794,131.7892857,11.2825,10.46071429,0.299285714,1.4625,254.1857143,263.9392857,-0.148571429,-0.207857143,0.124285714,553.11,29.95,NA,3.05,NA,0.51737,NA,0.088015,NA,NA,NA
E,reference,BASE,165,23.99189815,157.34375,13.24354167,9.32,0.355625,1.689166667,253.8604167,258.91875,-0.25875,-0.277083333,0.12,805.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E,reference,BASE,166,23.16666667,145.5227273,12.43727273,9.27,0.375,1.765454545,249.5681818,258.6590909,-0.132727273,-0.196818182,0.12,754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E,reference,BASE,167,23.02222222,136.12,11.66228571,9.54,0.242,1.241428571,251.2514286,261.1057143,-0.281428571,-0.291714286,0.12,536.86,37.75,NA,4.55,NA,0.0880875,NA,0.131825,NA,NA,NA
E,reference,BASE,168,23.44444444,162.4119048,13.80547619,11.41809524,0.329285714,1.585952381,253.8309524,261.6047619,-0.282142857,-0.29452381,0.12,657.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E,reference,BASE,169,24.00925926,157.1972222,13.21944444,12.9,0.434722222,2.001388889,258.325,263.3083333,-0.176666667,-0.225277778,0.12,677.83,NA,NA,4.9,NA,0.65208,NA,0.091285,NA,9e-4,NA
E,reference,BASE,170,24.33580247,152.4111111,12.73977778,9.119111111,0.797555556,3.431333333,259.9311111,263.2444444,-0.132888889,-0.198,0.12,1148.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E,reference,BASE,171,24.79059829,119.2230769,9.88,9.11,0.736153846,3.190769231,258.5538462,259.5,-0.258461538,-0.278461538,0.12,1397.5,42.5,NA,6.7,NA,0.26938,NA,0.1084785,NA,NA,NA
E,reference,BASE,172,24.61111111,121.2933333,10.09066667,9.81,2.518666667,10.23133333,256.5333333,258.5,0.346666667,0.110666667,0.12,1832.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E,reference,BASE,173,25.23015873,121.2214286,9.967142857,9.79,0.954285714,4.047142857,258.5928571,257.4642857,-0.196428571,-0.236428571,0.12,2344.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E,reference,BASE,174,24.08465608,84.84761905,7.128095238,8.87,0.708571429,3.082857143,244.2095238,248.5571429,-0.25952381,-0.27952381,0.12,1306,68.4,NA,12.2,NA,0.33068,NA,0.19829,NA,NA,NA
E,reference,BASE,175,23.10380117,80.76842105,6.909736842,11.10815789,0.353157895,1.676315789,240.9263158,249.9684211,-0.375789474,-0.353947368,0.12,649.54,49.55,NA,14.95,NA,0.37574,NA,0.1,b,NA,NA
E,reference,PULSE1,176,23.03703704,97.62777778,8.362777778,10.38166667,0.409444444,1.899444444,243.5944444,253.1277778,-0.390555556,-0.361666667,0.12,587.34,49.85,NA,14.6,NA,0.39483,NA,0.11305,NA,0.0053,NA
E,reference,PULSE1,177,23.46944444,128.255,10.896,13.3545,0.4395,2.0145,244.955,252.325,-0.3285,-0.324,0.12,1203.3,47.85,NA,12.2,NA,0.438745,NA,0.079145,NA,NA,NA
E,reference,PULSE1,178,25.27777778,134.6285714,11.06285714,13.09,1.018571429,4.308571429,256.6,255.2571429,-0.222857143,-0.258571429,0.12,2090.4,78.2,NA,27.25,NA,0.33907,NA,0.0525395,NA,NA,NA
E,reference,PULSE1,179,25.87731481,132.9583333,10.80416667,14.01916667,0.747916667,3.239583333,260.075,255.775,-0.31625,-0.315,0.12,1180.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E,reference,PULSE1,180,25.75925926,107.7033333,8.772,14.28,1.307333333,5.446333333,257.1033333,253.4433333,-0.189,-0.234,0.12,2199.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E,reference,PULSE1,181,26.33854167,119.7625,9.65,16.22,0.983125,4.16875,261.659375,255.1,-0.3315625,-0.325,0.12,1367,53.6,NA,9,NA,0.35879,NA,0.24176,NA,NA,NA
E,reference,PULSE1,182,27.28282828,124.3272727,9.849545455,16.19,1.104545455,4.643181818,269.9409091,258.6590909,-0.151818182,-0.209090909,0.12,1576.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E,reference,PULSE1,183,26.22649573,106.6115385,8.608461538,16.22384615,1.464615385,6.059230769,261.1538462,255.1769231,-0.141538462,-0.203461538,0.12,1382.2,59.65,NA,13.3,NA,0.52511,NA,0.1,b,0.00435,NA
E,reference,PULSE1,184,26.63247863,108.3884615,8.683846154,16.21076923,0.470384615,2.142692308,263.3615385,255.4,-0.336923077,-0.328461538,0.12,1063.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E,reference,PULSE1,185,27.48971193,118.9148148,9.383333333,16.18518519,0.554074074,2.472222222,271.4259259,259.1111111,-0.354814815,-0.34,0.12,1097.5,47.7,NA,11.6,NA,0.444575,NA,0.16963,NA,NA,NA
E,reference,PULSE1,186,26.98765432,102.2037037,8.141111111,16.2,0.462222222,2.108148148,266.6740741,256.9259259,-0.38962963,-0.361851852,0.12,897.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E,reference,PULSE1,187,27.61403509,131.7578947,10.37684211,16.18,0.644210526,2.826315789,274.7315789,261.6526316,-0.262631579,-0.280526316,0.12,1454.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E,reference,PULSE1,188,27.5617284,109.6277778,8.642777778,16.18055556,1.013888889,4.282777778,272.7777778,260.0666667,-0.195555556,-0.236666667,0.12,1333.7,53.45,NA,10.35,NA,0.207615,NA,0.18456,NA,NA,NA
E,reference,PULSE1,189,28.13888889,111.55,8.701875,16.16625,1.018125,4.3025,277.8,262.0625,-0.2275,-0.25625,0.12,1684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E,reference,PULSE1,190,27.71497585,91.94782609,7.226521739,16.18,0.973043478,4.127826087,277.1217391,263.4565217,-0.136086957,-0.19826087,0.12,1590.7,54.65,NA,11.7,NA,0.64178,NA,0.0965,NA,0.00585,NA
E,reference,PULSE1,191,28,93.892,7.3472,16.17,1.42,5.8876,276.616,261.692,-0.0596,-0.1492,0.12,2886.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E,reference,PULSE1,192,25.33564815,77.1625,6.332083333,16.25,1.5425,6.375416667,268.7666667,267.0625,0.0825,-0.0575,0.13,2299.9,73.55,NA,15.2,NA,0.18841,NA,0.0516,NA,NA,NA
E,reference,PULSE1,193,26.65625,98.875,7.918125,16.21,0.493125,2.2275,274.38125,265.9625,-0.28,-0.2925,0.13,2100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E,reference,PULSE1,194,25.48677249,68.33333333,5.590952381,16.25,0.904761905,3.854285714,272.0380952,269.5380952,0.4,0.148095238,0.13,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E,reference,PULSE1,195,25.09920635,91.81071429,7.566428571,16.26,0.988571429,4.184642857,270.4321429,269.9142857,-0.181785714,-0.229642857,0.13,1391.8,57.5,NA,9.1,NA,0.446365,NA,0.34921,NA,NA,NA
E,reference,PULSE1,196,25,81.07037037,6.695185185,16.26,0.962592593,4.083333333,271.3518519,271.362963,-0.166666667,-0.219259259,0.13,2180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E,reference,PULSE1,197,23.94444444,75.16875,6.3325,16.3,0.534375,2.398125,241.74375,246.7375,-0.253125,-0.2725,0.12,1735.4,51.5,NA,8.15,NA,0.292,NA,0.104832,NA,0.0077,NA
E,reference,PULSE1,198,24.03009259,89.45833333,7.519583333,16.29041667,0.37625,1.77,255.875,260.6875,-0.214166667,-0.247916667,0.12,1314.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E,reference,PULSE1,199,25.30864198,102.5166667,8.384444444,16.24611111,0.275555556,1.372777778,275.7833333,274.1277778,-0.319444444,-0.319444444,0.13,745.37,53.85,NA,7.4,NA,0.24674,NA,0.0511,NA,NA,NA
E,reference,PULSE1,200,26.51388889,89.49444444,7.189166667,16.21722222,0.521388889,2.343333333,274.5027778,266.8166667,-0.158888889,-0.214722222,0.13,745.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E,reference,PULSE1,201,28.17283951,116.5814815,9.087777778,16.1637037,0.28962963,1.425555556,283.2925926,267.0777778,-0.319259259,-0.317777778,0.128518519,1005.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E,reference,PULSE1,202,25.44017094,87.01538462,7.130769231,16.25,0.293076923,1.436153846,271.3153846,269.1153846,-0.28,-0.29,0.13,1180.4,56.9,NA,22.75,NA,0.16022,NA,0.13184,NA,NA,NA
E,reference,PULSE1,203,24.65079365,81.3,6.76,16.27,0.391428571,1.825714286,270.9214286,272.8,-0.249285714,-0.270714286,0.13,1146.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E,reference,PULSE1,204,25.58333333,96.84545455,7.906590909,16.24318182,0.546590909,2.443636364,276.1522727,273.0636364,-0.2175,-0.252727273,0.13,1154.7,51.95,NA,6.95,NA,0.3191,NA,0.0830475,NA,0.01615,NA
E,reference,PULSE1,205,24.27777778,87.35,7.31,16.284375,0.330625,1.588125,271.6375,275.4375,-0.20875,-0.24625,0.13,845.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E,reference,PULSE1,206,24.81481481,83.03333333,6.88,16.27,0.628,2.764,279.4866667,280.48,0.014,-0.100666667,0.13,969.11,47.05,NA,5.05,NA,0.270995,NA,0.22661,NA,NA,NA
E,reference,PULSE1,207,26.70959596,86.36818182,6.91,16.20909091,0.601818182,2.660454545,287.95,278.8181818,0.110909091,-0.038181818,0.13,2469.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E,reference,PULSE1,208,26.97777778,79.436,6.3272,16.2,0.7432,3.2176,289.468,278.944,0.1652,-0.0044,0.13,4162.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E,reference,PULSE1,209,25.18518519,76.86666667,6.323333333,16.26,0.649166667,2.849166667,290.1666667,289.1166667,0.481666667,0.200833333,0.14,1079.5,52.95,NA,6.9,NA,0.30966,NA,0.305815,NA,NA,NA
E,reference,PULSE1,210,24.61111111,81.73636364,6.799090909,16.27272727,0.368181818,1.743636364,288.6909091,290.8636364,-0.285454545,-0.296363636,0.14,911.02,51.8,NA,0.685,NA,0.2803,NA,0.052105,NA,NA,NA
E,reference,PULSE2,211,25.27777778,79.66111111,6.544444444,16.25,0.426666667,1.963888889,292.2,290.6055556,-0.148888889,-0.208888889,0.14,1021.4,44.1,NA,0.1,b,0.37915,NA,0.144625,NA,0.01155,NA
E,reference,PULSE2,212,24.83333333,77.82608696,6.443478261,16.27,0.32173913,1.552608696,294.6173913,295.4130435,-0.289565217,-0.3,0.14,1144.3,50.05,NA,4.2,NA,0.293015,NA,0.01998865,NA,NA,NA
E,reference,PULSE2,213,24.61363636,79.44545455,6.606818182,16.27363636,0.208636364,1.108181818,292.9409091,295.1409091,-0.320909091,-0.32,0.14,787.31,41.95,NA,0.525,NA,0.072215,NA,0.0541495,NA,NA,NA
E,reference,PULSE2,214,24.02666667,83.284,7.0004,16.292,0.2732,1.3656,300.152,305.84,-0.304,-0.308,0.1452,2730.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E,reference,PULSE2,215,24.44949495,81.09545455,6.761818182,16.28,0.973181818,4.129090909,303.3318182,306.5636364,-0.01,-0.118636364,0.15,3876.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E,reference,PULSE2,216,22.42592593,83.53333333,7.239166667,16.34,0.346666667,1.655,303.1916667,318.9,-0.273333333,-0.289166667,0.15,1031.9,49.05,NA,5.05,NA,0.521345,NA,0.060014,NA,NA,NA
E,reference,PULSE2,217,21.00490196,93.01764706,8.283823529,16.39088235,0.390294118,1.823529412,306.1705882,331.45,-0.117058824,-0.187352941,0.159117647,921.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E,reference,PULSE2,218,20.72222222,78.125,6.995,16.4,0.3625,1.716666667,309.95,337.4416667,-0.23,-0.26,0.16,952.96,48.95,NA,4.55,NA,0.388385,NA,0.170065,NA,0.09015,NA
E,reference,PULSE2,219,21.16666667,84.34285714,7.490714286,16.38,0.340714286,1.63,314.7928571,339.75,-0.305,-0.31,0.16,957.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E,reference,PULSE2,220,21.40598291,84.3,7.447692308,16.37923077,0.429230769,1.985384615,318.6769231,342.1461538,-0.226923077,-0.259230769,0.16,1145.2,39.95,NA,0.12,NA,0.17272,NA,0.14224,NA,NA,NA
E,reference,PULSE2,221,24.0042735,81.95384615,6.888846154,16.29307692,0.422307692,1.953846154,339.4653846,346.0230769,0.026923077,-0.095,0.16,1855.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E,reference,PULSE2,222,24.56613757,86.47142857,7.200952381,16.27761905,0.411428571,1.909047619,340.0047619,342.8619048,0.351428571,0.117142857,0.16,2695.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E,reference,PULSE2,223,25.12724014,84.0516129,6.923548387,16.26,0.575806452,2.558387097,349.216129,348.383871,-0.221612903,-0.25483871,0.17,1493.6,60.3,NA,0.45,NA,0.64277,NA,0.119875,NA,NA,NA
E,reference,PULSE2,224,21.78835979,70.64285714,6.196190476,16.36,0.438095238,2.014285714,316.852381,337.5238095,-0.26,-0.28,0.16,955.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E,reference,PULSE2,225,22.87407407,80.91,6.949,16.33,0.588333333,2.604,327.9633333,341.8066667,-0.174,-0.224333333,0.16,1056.6,39.85,NA,0.5,NA,0.500175,NA,0.119045,NA,0.01255,NA
E,reference,PULSE2,226,24.29059829,86.83076923,7.261538462,16.28346154,0.585769231,2.592692308,343.5692308,348.3038462,-0.067307692,-0.153846154,0.17,953.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E,reference,PULSE2,227,24.61111111,90.92608696,7.56,16.27043478,0.33826087,1.619130435,343.7217391,346.2391304,-0.323478261,-0.32173913,0.16,962.41,43,NA,0.1,b,0.32863,NA,0.19685,NA,NA,NA
E,reference,PULSE2,228,24.69753086,88.35,7.334444444,16.27,0.376666667,1.776111111,343.1944444,345.1944444,-0.27,-0.287222222,0.16,1548.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E,reference,PULSE2,229,23.81226054,78.77586207,6.648965517,16.3,0.61137931,2.70137931,341.2586207,349.1793103,-0.191724138,-0.235517241,0.17,3465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E,reference,PULSE2,230,23.38888889,81.06666667,6.897619048,16.31,0.476666667,2.166666667,341.6619048,352.5238095,-0.236190476,-0.263333333,0.17,1290.8,36.4,NA,0.25,NA,0.30053,NA,0.1239995,NA,NA,NA
E,reference,PULSE2,231,22.47979798,57.7030303,4.994545455,16.34,0.349090909,1.662727273,340.1606061,357.3636364,-0.312424242,-0.311818182,0.17,1073.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E,reference,PULSE2,232,23.54166667,81.21785714,6.888571429,16.31,0.840714286,3.598928571,355.0321429,365.2214286,-0.254642857,-0.276071429,0.17,1144.3,40.2,NA,2.35,NA,0.4521,NA,0.2536,NA,3e-4,NA
E,reference,PULSE2,233,22.5,66.51304348,5.753478261,16.34,0.483478261,2.193913043,347.4695652,364.826087,-0.283913043,-0.293913043,0.17,966.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E,reference,PULSE2,234,23.42222222,74.32666667,6.314666667,16.31,0.253333333,1.29,355.96,367,-0.343333333,-0.334666667,0.176,1088,42.3,NA,0.45,NA,0.486635,NA,0.203835,NA,NA,NA
E,reference,PULSE2,235,24.25490196,76.02941176,6.361764706,16.28588235,0.691764706,3.011176471,365.6235294,370.8941176,0.068235294,-0.068235294,0.18,1356.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E,reference,PULSE2,236,23.48238482,52.08536585,4.422682927,16.31,0.515121951,2.321219512,361.6390244,372.4097561,-0.318780488,-0.317317073,0.18,2219.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E,reference,PULSE2,237,24.55555556,82.51578947,6.867894737,16.28,0.729473684,3.162105263,370.6578947,373.8,-0.287894737,-0.297894737,0.18,1351.8,37.6,NA,0.1,b,0.39145,NA,0.0921735,NA,NA,NA
E,reference,PULSE2,238,25.0462963,76.18,6.284666667,16.26,0.708,3.080666667,378.9033333,378.6433333,-0.224666667,-0.256,0.18,2522.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E,reference,PULSE2,239,25.16666667,79.39375,6.5353125,16.26,0.7828125,3.37375,383.55,382.384375,-0.2046875,-0.241875,0.18,1219.4,37.95,NA,0.35,NA,0.58978,NA,0.061249,NA,0.00415,NA
E,reference,PULSE2,240,25.44598765,72.49166667,5.933888889,16.25,1.064444444,4.488055556,391.4,388.0027778,-0.177777778,-0.225833333,0.18,2345.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F,reference,BASE,142,17.14814815,131.2666667,12.63555556,8.58,0.631111111,2.23,311.3,366.3,-0.191111111,0.128888889,0.18,1054.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F,reference,BASE,143,17.03888889,126.56,12.209,9.03,0.926,3.298,309.85,365.45,0.008,0.24,0.18,699.66,40.55,NA,0.1,b,0.2454,NA,0.1494,NA,NA,NA
F,reference,BASE,144,18.14285714,133.1714286,12.55928571,9.07,0.483571429,1.707857143,308.65,355.2142857,-0.052142857,0.206428571,0.17,992.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
